AppName,RelPath,File,SourceCategory,SourceKind,Line,Func,QueryHash,ObjectName,DbName,SchemaName,BaseName,IsCrossDb,IsLinkedServer,Role,DmlKind,IsWrite,IsObjectNameDynamic,IsPseudoObject,PseudoKind
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,46,subTRSProcessBankCustody,8db0e721bddc1b99358d2db6a52e3cc123066aa0,dbo.TRSProcessBankCustody,,dbo,TRSProcessBankCustody,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,466,subTRSProcessSettlementMaturity,50d8919a1cfee3398f25772725940f261ef43aaa,dbo.TRSProcessSettlementMaturity,,dbo,TRSProcessSettlementMaturity,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,479,subTRSProcessSettlementCashBack,ae6738ea8bd147db5527cbb6f5afecba85e90ab1,dbo.TRSProcessSettlementCashBack,,dbo,TRSProcessSettlementCashBack,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,492,subTRSProcessSettlementOrder,b58c2a94b5e23cfa38817a8febf5a57e6e838c81,dbo.TRSProcessSettlementOrder,,dbo,TRSProcessSettlementOrder,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,509,subTRSPopulateAllotment,2f5c98d6284428efaf811b4abc63c66676a84f45,dbo.TRSPopulateAllotment,,dbo,TRSPopulateAllotment,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,528,subTRSProcessAllotment,f35d05274218d7cca319bfd85aaabe8141fb4322,dbo.TRSProcessAllotment,,dbo,TRSProcessAllotment,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,541,subTRSProcessInsertORIOrderCommit,a4018f46f948b6c4a622b9465c5fbb771bec8c4d,dbo.TRSProcessInsertORIOrderCommit,,dbo,TRSProcessInsertORIOrderCommit,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,552,subTRSProcessCancelORIOrderCommit,393b67f0fb1c48757f0649c255a57d841ae4c080,dbo.TRSProcessCancelORIOrderCommit,,dbo,TRSProcessCancelORIOrderCommit,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,57,subTRSPopulateSeller,0508dc3e2d1731084f43deb6ab6720dd2738be97,dbo.TRSPopulateSeller,,dbo,TRSPopulateSeller,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,574,subTRSProcessInsertSecurityTransactionCommit,7957de14fa39149cc902a781c65bcc418914c885,dbo.TRSProcessInsertSecurityTransactionCommit,,dbo,TRSProcessInsertSecurityTransactionCommit,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,600,subTRSProcessInsertSecurityTransactionCommit,7957de14fa39149cc902a781c65bcc418914c885,dbo.TRSProcessInsertSecurityTransactionCommit,,dbo,TRSProcessInsertSecurityTransactionCommit,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,629,subTRSProcessInsertSecurityTransactionCommit,7957de14fa39149cc902a781c65bcc418914c885,dbo.TRSProcessInsertSecurityTransactionCommit,,dbo,TRSProcessInsertSecurityTransactionCommit,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,641,subTRSProcessDeleteSecurityTransactionCommit,ae82b5dd2ca4ecf2ec36d67b8133729e412dcfba,dbo.TRSProcessDeleteSecurityTransactionCommit,,dbo,TRSProcessDeleteSecurityTransactionCommit,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,664,subTRSAmendSecurityTransaction_TT_Commit,d6be99d611e4b7b0e8adcac81e18081048fabb73,dbo.TRSAmendSecurityTransaction_TT_Commit,,dbo,TRSAmendSecurityTransaction_TT_Commit,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,676,subtrs_ListTreasuryCustomer_TM_Original,435a03414d0be7695772d82064fea6d117926094,dbo.trs_ListTreasuryCustomer_TM_Original,,dbo,trs_ListTreasuryCustomer_TM_Original,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,70,subTRSProcessSeller,97d98c44cb7baaaa20211c717bf71d4135b3eac3,dbo.TRSProcessSeller,,dbo,TRSProcessSeller,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,706,subTRSPopulateEditCustomerAuthorization,809eb9e0576b6aea2c353f7151650d492364cd2d,dbo.TRSPopulateEditCustomerAuthorization,,dbo,TRSPopulateEditCustomerAuthorization,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,719,subTRSPopulateTransactionBalance,7e0c99c628eb4216fdf287ceeaa899bec1fb542c,dbo.TRSPopulateTransactionBalance,,dbo,TRSPopulateTransactionBalance,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,738,subTRSPopulateMaturityUpload,3de57822ac8192fd580736b7ba0479ba9e86a54f,dbo.TRSPopulateMaturityUpload,,dbo,TRSPopulateMaturityUpload,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,757,subTRSProcessMaturityUpload,b47e58157888963f4b27fce22ababdc790517e03,dbo.TRSProcessMaturityUpload,,dbo,TRSProcessMaturityUpload,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,768,subTRSPopulateMaturityUploadAuthorization,c516e3100a192e10e4d18ef0cdd164efc94b64bf,dbo.TRSPopulateMaturityUploadAuthorization,,dbo,TRSPopulateMaturityUploadAuthorization,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,781,subTRSProcessMaturityUploadAuthorization,c2ec5163c557b68a897100a235c9669662e6756c,dbo.TRSProcessMaturityUploadAuthorization,,dbo,TRSProcessMaturityUploadAuthorization,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,792,subTRSPopulateUploadRefund,8ff77b4f54ffb70b85f89c069d3f1bb3f1c347d3,dbo.TRSPopulateUploadRefund,,dbo,TRSPopulateUploadRefund,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,804,subTRSProcessUploadRefund,f0821f999fcd725f555ecf13091968705f6758db,dbo.TRSProcessUploadRefund,,dbo,TRSProcessUploadRefund,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,81,subTRSPopulateSecurityFee,c950bf689336658902150fc66eacb175fdac938e,dbo.TRSPopulateSecurityFee,,dbo,TRSPopulateSecurityFee,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,815,subTRSUpdateOrderPriority,e4389258bc966bcb6b99ca5c84ca4f1185db7c26,dbo.TRSUpdateOrderPriority,,dbo,TRSUpdateOrderPriority,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,830,subTRSSplitOrder,3acfe3a827dd333344df04d081ebf39723ce75f7,dbo.TRSSplitOrder,,dbo,TRSSplitOrder,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,864,GetBlockAmount,4594237f7a8ff4a856a90ec8c1a802eb526410ee,dbo.TRSGetBlokirAmount,,dbo,TRSGetBlokirAmount,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,87,subTRSCurrentWorkingDate,d6c2d4b72b926b8c12fb3e61f4b8db2635c3001f,dbo.TRSCurrentWorkingDate,,dbo,TRSCurrentWorkingDate,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,878,ParamAccruedDaysPopulate,190798b372df7ce3c65c92101113bada513ac559,dbo.TRSParamAccruedDaysPopulate,,dbo,TRSParamAccruedDaysPopulate,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,886,ParamAccruedDaysSave,4988d95dc6a2070444751896d089f2632440917b,dbo.TRSParamAccruedDaysSave,,dbo,TRSParamAccruedDaysSave,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,891,ParamAccruedDaysAuthPopulate,63d78a7358c63f9881b2c50cf0d1b6bb6efd5cb0,dbo.TRSParamAccruedDaysAuthPopulate,,dbo,TRSParamAccruedDaysAuthPopulate,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,900,ParamAccruedDaysAuthProcess,0c38d138a99952e4e9e90f882c7d9d531d69ad89,dbo.TRSParamAccruedDaysAuthProcess,,dbo,TRSParamAccruedDaysAuthProcess,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,913,ParamAccruedDaysGetDefaultSettlementDate,50674810c929f91d3f2ccf209d717d0faee18524,dbo.TRSGetDefaultSettlementDate,,dbo,TRSGetDefaultSettlementDate,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,932,ParamAccruedDaysGetNormalAccruedDays,83bb330250d127b56f3fea00c44d2c8a45d7ccf5,dbo.TRSGetNormalAccuredDays,,dbo,TRSGetNormalAccuredDays,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,955,ToolbarButtonPopulate,3710ccd8004c6c3f4dc2d1490b4e08b21a670673,dbo.UserGetToolbar,,dbo,UserGetToolbar,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,974,CustodyUploadGetGeneralParam,21d5849d934a42e265c79a5db8d58d2a4cea7f34,dbo.TRSCustodyUploadGetGeneralParam,,dbo,TRSCustodyUploadGetGeneralParam,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,98,subtrs_ListSecurityInterestType_TR,1ec6384e7a4c33b93c06926297f41f2484c156af,dbo.trs_ListSecurityInterestType_TR,,dbo,trs_ListSecurityInterestType_TR,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,984,CustodyUploadGetFileParam,d48dc375caec9e32308d6fe26f0fb8c00d306a43,dbo.TRSCustodyUploadGetFileParam,,dbo,TRSCustodyUploadGetFileParam,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,996,CustodyUploadSaveData,b4c8b0de5d68dcfa88c1cdc6dbf3a81bc130cfe7,dbo.TRSCustodyUploadSaveData,,dbo,TRSCustodyUploadSaveData,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1054,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.#tmpTrans,,dbo,#tmpTrans,false,false,target,INSERT,true,true,true,dynamic-object
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1054,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.openxml,,dbo,openxml,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1054,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.sp_xml_preparedocument,,dbo,sp_xml_preparedocument,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1060,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.#tmpTrans,,dbo,#tmpTrans,false,false,target,INSERT,true,true,true,dynamic-object
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1060,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.openxml,,dbo,openxml,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1060,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.sp_xml_preparedocument,,dbo,sp_xml_preparedocument,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1066,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.#tmpTrans,,dbo,#tmpTrans,false,false,target,INSERT,true,true,true,dynamic-object
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1066,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.openxml,,dbo,openxml,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1066,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.sp_xml_preparedocument,,dbo,sp_xml_preparedocument,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1214,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.#tmpTrans,,dbo,#tmpTrans,false,false,target,INSERT,true,true,true,dynamic-object
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1214,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.openxml,,dbo,openxml,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1214,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.sp_xml_preparedocument,,dbo,sp_xml_preparedocument,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1220,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.#tmpTrans,,dbo,#tmpTrans,false,false,target,INSERT,true,true,true,dynamic-object
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1220,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.openxml,,dbo,openxml,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1220,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.sp_xml_preparedocument,,dbo,sp_xml_preparedocument,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1226,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.#tmpTrans,,dbo,#tmpTrans,false,false,target,INSERT,true,true,true,dynamic-object
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1226,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.openxml,,dbo,openxml,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1226,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.sp_xml_preparedocument,,dbo,sp_xml_preparedocument,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1439,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.#tmpTrans,,dbo,#tmpTrans,false,false,target,INSERT,true,true,true,dynamic-object
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1439,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.openxml,,dbo,openxml,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1439,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.sp_xml_preparedocument,,dbo,sp_xml_preparedocument,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1445,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.#tmpTrans,,dbo,#tmpTrans,false,false,target,INSERT,true,true,true,dynamic-object
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1445,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.openxml,,dbo,openxml,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1445,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.sp_xml_preparedocument,,dbo,sp_xml_preparedocument,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1451,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.#tmpTrans,,dbo,#tmpTrans,false,false,target,INSERT,true,true,true,dynamic-object
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1451,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.openxml,,dbo,openxml,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1451,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.sp_xml_preparedocument,,dbo,sp_xml_preparedocument,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1511,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.#tmpTrans,,dbo,#tmpTrans,false,false,target,INSERT,true,true,true,dynamic-object
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1511,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.openxml,,dbo,openxml,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1511,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.sp_xml_preparedocument,,dbo,sp_xml_preparedocument,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1517,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.#tmpTrans,,dbo,#tmpTrans,false,false,target,INSERT,true,true,true,dynamic-object
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1517,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.openxml,,dbo,openxml,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1517,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.sp_xml_preparedocument,,dbo,sp_xml_preparedocument,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1523,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.#tmpTrans,,dbo,#tmpTrans,false,false,target,INSERT,true,true,true,dynamic-object
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1523,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.openxml,,dbo,openxml,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1523,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.sp_xml_preparedocument,,dbo,sp_xml_preparedocument,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1582,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.#tmpTrans,,dbo,#tmpTrans,false,false,target,INSERT,true,true,true,dynamic-object
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1582,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.openxml,,dbo,openxml,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1582,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.sp_xml_preparedocument,,dbo,sp_xml_preparedocument,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1588,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.#tmpTrans,,dbo,#tmpTrans,false,false,target,INSERT,true,true,true,dynamic-object
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1588,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.openxml,,dbo,openxml,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1588,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.sp_xml_preparedocument,,dbo,sp_xml_preparedocument,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1594,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.#tmpTrans,,dbo,#tmpTrans,false,false,target,INSERT,true,true,true,dynamic-object
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1594,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.openxml,,dbo,openxml,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1594,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.sp_xml_preparedocument,,dbo,sp_xml_preparedocument,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1653,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.#tmpTrans,,dbo,#tmpTrans,false,false,target,INSERT,true,true,true,dynamic-object
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1653,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.openxml,,dbo,openxml,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1653,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.sp_xml_preparedocument,,dbo,sp_xml_preparedocument,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1659,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.#tmpTrans,,dbo,#tmpTrans,false,false,target,INSERT,true,true,true,dynamic-object
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1659,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.openxml,,dbo,openxml,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1659,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.sp_xml_preparedocument,,dbo,sp_xml_preparedocument,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1665,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.#tmpTrans,,dbo,#tmpTrans,false,false,target,INSERT,true,true,true,dynamic-object
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1665,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.openxml,,dbo,openxml,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1665,SqlParameter,c3bc598148487bae6e4c821010428b0059052c75,dbo.sp_xml_preparedocument,,dbo,sp_xml_preparedocument,false,false,exec,EXEC,true,false,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,167,SqlParameter,3013d4a5a77188ec8054ddaf61e5c47d8503636a,dbo.<dynamic-object>,,dbo,<dynamic-object>,false,false,source,SELECT,false,true,true,dynamic-object
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1874,InsertValasTransaction,0606cbec0a0c58c1cc9173f5e2015332faf1ba4c,dbo.#tmpTrans,,dbo,#tmpTrans,false,false,source,SELECT,false,true,true,dynamic-object
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1874,InsertValasTransaction,0606cbec0a0c58c1cc9173f5e2015332faf1ba4c,dbo.VLSTransactionsToday_TR,,dbo,VLSTransactionsToday_TR,false,false,target,INSERT,true,false,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,2013,InsertValasSummary,f5b35c53d1bb50f6a9f6e475aee72e2c285d9a38,dbo.#tmpSummary,,dbo,#tmpSummary,false,false,source,SELECT,false,true,true,dynamic-object
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,2013,InsertValasSummary,f5b35c53d1bb50f6a9f6e475aee72e2c285d9a38,dbo.VLSSummaryToday_TM,,dbo,VLSSummaryToday_TM,false,false,target,INSERT,true,false,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,2013,InsertValasSummary,f5b35c53d1bb50f6a9f6e475aee72e2c285d9a38,dbo.tm,,dbo,tm,false,false,mixed,SELECT;UPDATE,true,false,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,2263,InsertValasResult,34259720bed0049f5887e5ec8e3d26edb5ed338d,dbo.#tmpResult,,dbo,#tmpResult,false,false,source,SELECT,false,true,true,dynamic-object
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,2263,InsertValasResult,34259720bed0049f5887e5ec8e3d26edb5ed338d,dbo.VLSResultFinalToday_TT,,dbo,VLSResultFinalToday_TT,false,false,target,INSERT,true,false,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,2452,EmptyDataValasToday,c14bf8a1c552864101a94ec61232b2cbcde7b43f,dbo.<dynamic-object>,,dbo,<dynamic-object>,false,false,source,SELECT,false,true,true,dynamic-object
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,2452,EmptyDataValasToday,c14bf8a1c552864101a94ec61232b2cbcde7b43f,dbo.VLSTransactionsToday_TL,,dbo,VLSTransactionsToday_TL,false,false,target,INSERT,true,false,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,2452,EmptyDataValasToday,c14bf8a1c552864101a94ec61232b2cbcde7b43f,dbo.edDate,,dbo,edDate,false,false,target,INSERT,true,false,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,2565,EmptyDataValasToday,c14bf8a1c552864101a94ec61232b2cbcde7b43f,dbo.<dynamic-object>,,dbo,<dynamic-object>,false,false,source,SELECT,false,true,true,dynamic-object
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,2565,EmptyDataValasToday,c14bf8a1c552864101a94ec61232b2cbcde7b43f,dbo.VLSTransactionsToday_TL,,dbo,VLSTransactionsToday_TL,false,false,target,INSERT,true,false,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,2565,EmptyDataValasToday,c14bf8a1c552864101a94ec61232b2cbcde7b43f,dbo.edDate,,dbo,edDate,false,false,target,INSERT,true,false,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,2678,EmptyDataValasToday,c14bf8a1c552864101a94ec61232b2cbcde7b43f,dbo.<dynamic-object>,,dbo,<dynamic-object>,false,false,source,SELECT,false,true,true,dynamic-object
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,2678,EmptyDataValasToday,c14bf8a1c552864101a94ec61232b2cbcde7b43f,dbo.VLSTransactionsToday_TL,,dbo,VLSTransactionsToday_TL,false,false,target,INSERT,true,false,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,2678,EmptyDataValasToday,c14bf8a1c552864101a94ec61232b2cbcde7b43f,dbo.edDate,,dbo,edDate,false,false,target,INSERT,true,false,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,2821,InsertValasTransactionHistory,4737a4d8cfc5548dddb5d49c5eca8d612576cdda,dbo.VLSTransactions_TH,,dbo,VLSTransactions_TH,false,false,target,INSERT,true,false,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,2821,InsertValasTransactionHistory,4737a4d8cfc5548dddb5d49c5eca8d612576cdda,dbo.VLSTransactions_TR,,dbo,VLSTransactions_TR,false,false,source,SELECT,false,false,false,
